STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD,WESF,WT04
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/10/2018,,,0,,,58,33,49,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/11/2018,,,0,,,66,49,61,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/12/2018,,,0.16,,,61,50,52,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/13/2018,,,0,,,52,38,40,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/14/2018,,,0,,,62,40,45,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/15/2018,,,0,,,72,45,57,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/16/2018,,,0,,,75,57,62,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/17/2018,,,0,,,62,42,45,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/18/2018,,,0,,,60,37,42,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/19/2018,,,0.47,,,58,38,43,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/20/2018,,,0,,,74,43,57,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/21/2018,,,0,,,78,57,65,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/23/2018,,,0,,,72,52,57,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/24/2018,,,0,,,78,57,61,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/26/2018,,,0.04,,,65,40,43,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/27/2018,,,0.09,,,62,37,39,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",2/28/2018,,,0,,,60,39,44,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/1/2018,,,0.08,,,64,44,58,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/2/2018,,,0.55,,,58,45,48,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/3/2018,,,0,,,57,35,40,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/4/2018,,,0,,,58,34,39,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/5/2018,,,0,,,56,34,38,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/6/2018,,,0,,,48,35,40,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/7/2018,,,0.55,,,54,36,40,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/8/2018,,,0,,,48,33,38,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/9/2018,,,0,,,53,28,33,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/10/2018,,,0,,,58,32,37,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/11/2018,,,0.15,,,47,37,43,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/12/2018,,,0.69,,,43,33,38,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/13/2018,,,0,,,49,29,34,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/14/2018,,,0,,,47,28,31,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/15/2018,,,0,,,58,28,34,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/16/2018,,,0,,,63,34,41,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/17/2018,,,0,,,65,37,43,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/18/2018,,,0,,,59,42,46,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/19/2018,,,0,,,59,40,46,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/20/2018,,,1.17,,,54,36,41,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/21/2018,,,0.26,,,42,35,39,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/22/2018,,,0,,,53,32,37,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/23/2018,,,0,,,55,33,37,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/24/2018,,,0,,,54,32,37,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/25/2018,,,1.45,,,51,37,41,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/26/2018,,,0,,,53,32,36,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/27/2018,,,0,,,55,33,37,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/28/2018,,,0,,,70,37,47,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/29/2018,,,0,,,77,47,61,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/30/2018,,,0,,,71,60,65,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",3/31/2018,,,0.1,,,65,46,51,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/1/2018,,,0,,,72,41,46,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/2/2018,,,0,,,75,46,62,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/3/2018,,,0,,,80,50,57,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/4/2018,,,0,,,71,57,66,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/5/2018,,,0,,,66,38,43,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/6/2018,,,0,,,73,43,50,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/7/2018,,,0,,,62,33,37,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/8/2018,,,1.31,,,52,32,37,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/9/2018,,,0,,,51,37,45,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/10/2018,,,0,,,63,41,46,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/11/2018,,,0,,,66,39,43,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/12/2018,,,0,,,76,43,51,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/13/2018,,,0,,,80,51,59,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/14/2018,,,0,,,81,58,62,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/15/2018,,,0,,,78,62,66,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/16/2018,,,0,,,66,54,58,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/17/2018,,,0,,,64,36,40,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/18/2018,,,0,,,80,40,48,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/19/2018,,,0,,,74,48,58,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/20/2018,,,0,,,64,39,43,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/21/2018,,,0,,,68,38,43,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/22/2018,,,0,,,69,43,48,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/23/2018,,,0,,,67,48,54,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/24/2018,,,0.58,,,67,54,58,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/25/2018,,,0.5,,,70,57,61,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/26/2018,,,0.09,,,73,52,57,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/27/2018,,,0,,,71,55,60,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/28/2018,,,0,,,78,52,57,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/29/2018,,,0,,,66,46,50,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",4/30/2018,,,0,,,73,42,48,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/1/2018,,,0,,,82,46,50,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/2/2018,,,0,,,84,50,60,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/3/2018,,,0,,,87,58,63,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/4/2018,,,0,,,87,61,65,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/5/2018,,,0,,,84,64,68,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/6/2018,,,0,,,85,62,67,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/7/2018,,,0,,,74,55,60,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/8/2018,,,0,,,74,54,59,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/9/2018,,,0,,,80,56,60,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/10/2018,,,0,,,88,59,64,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/11/2018,,,0.11,,,89,64,69,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/12/2018,,,0,,,91,64,69,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/13/2018,,,0,,,93,68,73,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/14/2018,,,0,,,93,69,74,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/15/2018,,,0,,,86,69,73,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/16/2018,,,0,,,82,68,72,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/17/2018,,,0.25,,,80,70,75,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/18/2018,,,0.21,,,80,69,75,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/19/2018,,,0,,,78,67,70,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/20/2018,,,1.22,,,85,69,74,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/21/2018,,,0,,,86,68,74,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/22/2018,,,0.17,,,85,66,71,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/23/2018,,,0,,,83,68,73,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/24/2018,,,0,,,85,65,70,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/25/2018,,,0,,,86,63,69,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/26/2018,,,0,,,87,67,72,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/27/2018,,,0,,,88,69,75,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/28/2018,,,1.32,,,80,70,74,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/29/2018,,,0.11,,,87,70,75,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/30/2018,,,0,,,85,71,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",5/31/2018,,,0.61,,,87,71,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/1/2018,,,0,,,90,70,75,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/2/2018,,,0,,,91,71,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/3/2018,,,0,,,85,68,72,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/4/2018,,,0,,,84,65,70,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/5/2018,,,0,,,83,59,64,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/6/2018,,,0,,,83,61,65,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/7/2018,,,0,,,80,59,63,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/8/2018,,,0,,,87,63,68,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/9/2018,,,0,,,89,68,72,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/10/2018,,,0,,,91,67,71,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/11/2018,,,1.13,,,89,70,74,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/12/2018,,,0.08,,,78,66,70,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/13/2018,,,0,,,90,67,71,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/14/2018,,,0,,,92,70,75,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/15/2018,,,0,,,86,65,69,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/16/2018,,,0,,,88,66,70,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/17/2018,,,0,,,92,70,75,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/18/2018,,,0,,,95,72,77,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/19/2018,,,0,,,99,75,80,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/20/2018,,,0.2,,,96,76,81,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/21/2018,,,0,,,93,75,80,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/22/2018,,,0,,,90,72,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/23/2018,,,0,,,91,73,78,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/24/2018,,,0.09,,,95,73,77,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/25/2018,,,0,,,90,72,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/26/2018,,,0,,,80,68,71,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/27/2018,,,0.5,,,88,67,73,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/28/2018,,,0,,,95,73,78,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/29/2018,,,0,,,93,71,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",6/30/2018,,,0,,,95,74,78,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/1/2018,,,0,,,97,74,78,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/2/2018,,,0,,,97,74,79,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/3/2018,,,0,,,93,73,77,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/4/2018,,,0.3,,,91,72,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/5/2018,,,0,,,91,73,77,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/6/2018,,,0,,,82,71,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/7/2018,,,0,,,93,72,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/8/2018,,,0,,,88,71,75,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/9/2018,,,2.61,,,85,72,73,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/10/2018,,,0,,,92,62,67,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/11/2018,,,0,,,94,67,72,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/12/2018,,,0.1,,,87,70,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/13/2018,,,0,,,89,69,74,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/14/2018,,,0,,,88,67,73,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/15/2018,,,0,,,90,70,75,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/16/2018,,,0,,,93,72,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/17/2018,,,0,,,90,74,78,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/18/2018,,,0.72,,,88,72,77,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/19/2018,,,0,,,88,68,73,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/20/2018,,,0,,,86,69,74,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/21/2018,,,0,,,88,70,75,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/22/2018,,,0,,,88,72,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/23/2018,,,0.61,,,86,70,74,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/24/2018,,,0,,,82,71,75,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/25/2018,,,0.44,,,86,72,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/26/2018,,,0,,,88,74,78,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/27/2018,,,0,,,90,72,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/28/2018,,,0,,,92,73,77,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/29/2018,,,0,,,88,72,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/30/2018,,,0.65,,,87,72,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",7/31/2018,,,0,,,85,70,75,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/1/2018,,,0.14,,,87,73,77,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/2/2018,,,0.02,,,85,72,77,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/3/2018,,,1.3,,,86,72,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/4/2018,,,1.02,,,87,70,74,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/5/2018,,,0,,,91,72,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/6/2018,,,0,,,93,74,78,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/7/2018,,,0,,,91,73,77,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/8/2018,,,0,,,93,75,79,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/9/2018,,,0.02,,,88,72,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/10/2018,,,0,,,89,72,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/11/2018,,,0,,,90,69,73,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/12/2018,,,0,,,85,71,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/13/2018,,,1.5,,,86,72,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/14/2018,,,0,,,90,68,72,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/15/2018,,,0,,,93,70,75,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/16/2018,,,0,,,92,72,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/17/2018,,,0,,,93,74,78,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/18/2018,,,0,,,89,73,78,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/19/2018,,,0,,,88,73,77,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/20/2018,,,4.5,,,87,72,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/21/2018,,,1.2,,,87,73,78,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/22/2018,,,0.2,,,89,74,78,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/23/2018,,,0.05,,,81,66,71,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/24/2018,,,0,,,83,60,65,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/25/2018,,,0,,,86,60,64,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/26/2018,,,0,,,90,64,69,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/27/2018,,,0,,,91,67,72,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/28/2018,,,0,,,93,71,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/29/2018,,,0,,,93,72,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/30/2018,,,0,,,94,73,77,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",8/31/2018,,,0,,,92,74,78,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/1/2018,,,0,,,92,73,77,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/2/2018,,,0.52,,,91,72,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/3/2018,,,0.78,,,92,73,77,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/4/2018,,,0,,,94,74,79,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/5/2018,,,0,,,91,72,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/6/2018,,,0,,,92,72,77,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/7/2018,,,0,,,93,73,78,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/8/2018,,,0,,,88,72,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/9/2018,,,0,,,83,71,75,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/10/2018,,,0,,,88,70,75,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/11/2018,,,1.1,,,90,73,77,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/12/2018,,,0.15,,,88,72,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/13/2018,,,0,,,85,72,75,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/14/2018,,,2.15,,,82,74,78,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/15/2018,,,1.77,,,78,73,78,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/16/2018,,,1.54,,,78,72,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/17/2018,,,1.72,,,83,73,78,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/18/2018,,,0,,,86,72,76,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/19/2018,,,0,,,87,68,74,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/20/2018,,,0,,,84,68,73,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/21/2018,,,0,,,86,70,75,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/22/2018,,,0,,,84,68,73,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/23/2018,,,0,,,88,70,75,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/24/2018,,,0,,,76,67,71,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/25/2018,,,0,,,83,65,70,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/26/2018,,,0,,,87,70,74,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/27/2018,,,0,,,77,68,71,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/28/2018,,,0.5,,,80,69,73,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/29/2018,,,0,,,81,64,67,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",9/30/2018,,,0,,,82,62,67,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/1/2018,,,0,,,82,60,66,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/2/2018,,,0,,,83,65,70,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/3/2018,,,0,,,85,63,67,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/4/2018,,,0,,,89,67,71,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/5/2018,,,0,,,87,70,75,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/6/2018,,,0,,,81,68,72,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/7/2018,,,0,,,83,68,73,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/8/2018,,,0,,,84,66,71,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/9/2018,,,0,,,82,65,70,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/10/2018,,,0,,,72,67,71,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/11/2018,,,0.26,,,80,70,75,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/12/2018,,,2.87,,,75,67,72,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/13/2018,,,0,,,72,50,55,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/14/2018,,,0,,,71,48,52,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/15/2018,,,0,,,76,52,66,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/16/2018,,,0,,,71,63,66,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/17/2018,,,0.13,,,71,58,62,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/18/2018,,,0,,,62,45,50,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/19/2018,,,0,,,67,44,49,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/20/2018,,,0,,,68,49,59,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/21/2018,,,0,,,59,46,50,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/22/2018,,,0,,,59,39,44,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/23/2018,,,0,,,70,41,46,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/24/2018,,,0,,,61,44,49,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/25/2018,,,0,,,55,35,45,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/26/2018,,,0.05,,,49,44,48,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/27/2018,,,1.29,,,63,46,50,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/28/2018,,,0,,,64,46,51,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/29/2018,,,0.17,,,61,49,54,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/30/2018,,,0,,,65,40,45,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",10/31/2018,,,0,,,72,45,51,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/1/2018,,,0,,,75,51,63,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/2/2018,,,0.09,,,63,61,62,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/3/2018,,,0.2,,,62,50,55,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/4/2018,,,0,,,64,40,46,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/5/2018,,,0.75,,,66,46,51,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/6/2018,,,0,,,76,51,66,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/7/2018,,,0.11,,,70,54,59,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",11/8/2018,,,0,,,60,51,56,,,
